file_name,모욕,욕설,외설,폭력위협/범죄조장,성혐오,연령,인종/지역,장애,종교,정치성향,직업,1단계Y/N,2-1단계Y/N,2-2단계Y/N,문장,대상하이라이트,정치성향Y/N,혐오 클래스,특정 집단,그 외,인종/지역Y/N,성혐오Y/N,연령Y/N,장애Y/N,종교Y/N,직업Y/N
C001393.json,1,0,0,0,0,0,0,0,0,0,0,Y,Y,Y,바이러스도 생명체라 숙주를 죽이면 살아남을 수 없으므로 사망율은 낮아지는게 과학적인 팩트이나 우리나라 언론은 또 ''거짓선동'''하고 있다,바이러스도 생명체라 숙주를 죽이면 살아남을 수 없으므로 사망율은 낮아지는게 과학적인 팩트이나 우리나라 ''언론'''은 또 거짓선동하고 있다,,N,Y,N,,,,,,
C169014.json,1,0,0,0,0,0,0,0,0,2,0,Y,Y,Y,#@이름#정권 과 좌파민주당의 잔인한 정치보복은 나라망친 문정권에 ''부역자'''들모두 배로 보보글 해야할것이다,''#@이름#정권''' 과 ''좌파민주당'''의 잔인한 정치보복은 나라망친 ''문정권'''에 ''부역자'''들모두 배로 보보글 해야할것이다,Y,Y,N,N,,,,,,
C130707.json,0,1,0,0,0,0,0,0,0,0,0,Y,Y,Y,250만원 현금지급 했다는데 랜트카는 카드결재고 선불이다. 천하가 다 아는 사실이다. 지금세상에 현금 쓰는 ''놈'''들은 다 뒤가 구린 ''놈'''들이다. 뇌물이란거다.,250만원 현금지급 했다는데 랜트카는 카드결재고 선불이다. 천하가 다 아는 사실이다. 지금세상에 ''현금 쓰는 놈'''들은 다 뒤가 구린 놈들이다. 뇌물이란거다.,,N,Y,N,,,,,,
C078984.json,2,0,0,0,0,0,0,0,0,2,0,Y,Y,Y,#@이름#아 쨉만 날리지 말고 ''미세스 추'''하고 큰거 하나 부탁한다. #@이름#가 너 안짜르는 이유 너도 잘알잖아. 큰거로 하나 가자.,''#@이름#'''아 쨉만 날리지 말고 ''미세스 추'''하고 큰거 하나 부탁한다. ''#@이름#'''가 너 안짜르는 이유 너도 잘알잖아. 큰거로 하나 가자.,Y,Y,N,Y,,,,,,
C165106.json,1,0,0,0,1,1,0,0,0,0,0,Y,N,N,참!!!!  단순한 아줌마지   전업주부인사람도  당신보단  낫겠다,참!!!!  단순한 아줌마지   전업주부인사람도  당신보단  낫겠다,N,Y,N,N,N,Y,Y,N,N,N
C088182.json,1,0,0,0,0,0,0,0,0,2,0,Y,Y,Y,#@이름#이 토론 하기 삻다고 패싱한건 팩트잖아요? 비판도 할 줄 알아야 올바른 지지자 아닙니까? ''대깨문'''이랑 뭐가 다르죠?,''#@이름#'''이 토론 하기 삻다고 패싱한건 팩트잖아요? 비판도 할 줄 알아야 올바른 지지자 아닙니까? ''대깨문'''이랑 뭐가 다르죠?,Y,Y,N,N,,,,,,
C158952.json,1,0,0,0,0,0,0,0,0,1,0,Y,Y,Y,야이 ''무능한''' 정부 사람들아 너내들이눈과귀를 막는거냐 아님 뭐냐 알고도 그렇는건지 모르고 그렇는건지 진짜 답답들하네 공항부터 철저히 막고 시작해애 되는데 그리고 너내들이 자랑하는 방역도 어차피 실패작 아니냐?진짜 어휴~~~,야이 무능한 ''정부''' 사람들아 너내들이눈과귀를 막는거냐 아님 뭐냐 알고도 그렇는건지 모르고 그렇는건지 진짜 답답들하네 공항부터 철저히 막고 시작해애 되는데 그리고 너내들이 자랑하는 방역도 어차피 실패작 아니냐?진짜 어휴~~~,Y,Y,N,N,,,,,,
C127922.json,2,0,0,0,0,0,0,0,0,0,0,Y,Y,Y,''반깡패'''들 노동자들 ''선동해'''서 기업상대로 ''돈뜯'''는일,''반깡패'''들 노동자들 선동해서 기업상대로 돈뜯는일,,N,Y,N,,,,,,
C105974.json,0,1,0,0,0,0,0,0,0,0,0,Y,Y,Y,쌩쑈하고 ''자빠'''졌네 국민을 호구로 아나? 절반을 어디로 빼돌린거냐? 주사파장관은 알고있을려나?,쌩쑈하고 자빠졌네 국민을 호구로 아나? 절반을 어디로 빼돌린거냐? 주사파장관은 알고있을려나?,,N,N,Y,,,,,,
C069619.json,2,0,0,0,0,0,0,0,0,0,0,Y,Y,Y,#@이름#은 ''쓰레기'''이고 내편무죄 네편유죄 사고방식을 가진 ''정신 이상자'''입니다. 이런 자가 서울대 교수라니 서울대는 교수 인성 테스트 제대로 하고 뽑으세요. 대한민국 최고 대학의 수치입니다. 하긴 연세대도 #@이름# 같은 ''정신나간''' 교수가 설쳐대고 있지.,''#@이름#'''은 쓰레기이고 내편무죄 네편유죄 사고방식을 가진 정신 이상자입니다. 이런 자가 ''서울대 교수'''라니 서울대는 교수 인성 테스트 제대로 하고 뽑으세요. 대한민국 최고 대학의 수치입니다. 하긴 연세대도 ''#@이름#''' 같은 정신나간 교수가 설쳐대고 있지.,,N,N,Y,,,,,,
C168734.json,2,0,0,0,0,0,2,0,0,2,0,Y,Y,Y,''북괴'''의 ''하수인''' 노릇하는 ''좌빨'''정권!  국민의 안전은 안중에도 없나?,''북괴'''의 하수인 노릇하는 ''좌빨'''''정권'''!  국민의 안전은 안중에도 없나?,Y,Y,N,N,Y,,,,,
C001399.json,2,0,0,0,0,0,2,0,0,0,0,Y,Y,Y,코로나백신 ''구걸국''' #@이름#국,코로나백신 구걸국 ''#@이름#국''',,Y,N,N,Y,,,,,
C076132.json,2,0,0,0,0,0,0,0,0,0,0,Y,Y,Y,하긴 지난번 #@이름#보도 피디에게 #@이름#이 전화해서 무마해달라고 얘기하는거보고 참 ''저질'''이라고 생각했는데....대통령후보라니...,하긴 지난번 #@이름#보도 피디에게 ''#@이름#'''이 전화해서 무마해달라고 얘기하는거보고 참 저질이라고 생각했는데....대통령후보라니...,,N,N,Y,,,,,,
C134911.json,2,0,0,0,0,2,0,0,0,0,0,Y,Y,Y,에혀..나두 중국의 이런 판결을 부러워 하지만 이걸 #@이름#으로 연결 하는 ''틀딱'''들은 정말 못배워서 그런거냐?아님 알면서도 일부러 그러는거냐? #@이름#이 입법.사법 다 한다구 생각하는겨? ㅎ,"에혀..나두 중국의 이런 판결을 부러워 하지만 이걸 #@이름#으로 연결 하는 ''틀딱'''들은 정말 못배워서 그런거냐?아님 알면서도 일부러 그러는거냐? #@이름#이 입법.사법 다 한다구 생각하는겨? ㅎ
",,Y,N,N,,,Y,,,
C035393.json,2,0,0,0,0,0,0,0,0,0,2,Y,Y,Y,''감방''' 공무원들께서도 권력에 ''굽신대'''는데 무슨 제대로 된 교정활동이 이뤄지겠나.,감방 ''공무원'''들께서도 권력에 굽신대는데 무슨 제대로 된 교정활동이 이뤄지겠나.,,Y,N,N,,,,,,Y
C043511.json,2,0,0,0,0,0,0,0,0,0,0,Y,Y,Y,"재력도 없는 ''사기꾼'''이 이렇게 정계와 언론을 ''농락'''하고 있으니, 사회가 정의로울 수 있는가 말이다. 다 자기들 돈 들여 속고 뒤로 물품 받고 뭣들 하시는 건지…","재력도 없는 사기꾼이 이렇게 정계와 언론을 농락하고 있으니, 사회가 정의로울 수 있는가 말이다. 다 자기들 돈 들여 속고 뒤로 물품 받고 뭣들 하시는 건지…",,N,N,Y,,,,,,
C081926.json,2,0,0,0,0,0,0,0,0,0,0,Y,Y,Y,#@이름#은  ''무식'''한정도가  아니고  그냥   ''쓰레기'''.''쓰레기'''  눈에는''쓰레기'''만  보일뿐.,''#@이름#'''은  무식한정도가  아니고  그냥   쓰레기.쓰레기  눈에는쓰레기만  보일뿐.,,N,N,Y,,,,,,
C112380.json,1,2,0,0,0,0,2,0,0,0,0,Y,Y,Y,돈 ''쳐 먹'''은 ''깜둥이''' ''새끼'''가 행여나 조사하게했갰다..''물백신'''도 승인한 OOO들,돈 쳐 먹은 ''깜둥이''' 새끼가 행여나 조사하게했갰다..물백신도 승인한 OOO들,,Y,N,N,Y,,,,,
C138757.json,1,0,0,0,0,0,0,0,0,1,0,Y,Y,Y,''대깨'''들 뭐해? 가서 막어 ㅋㅋㅋ,''대깨'''들 뭐해? 가서 막어 ㅋㅋㅋ,Y,Y,N,N,,,,,,
C196560.json,2,0,0,0,0,0,0,1,0,0,1,Y,Y,Y,연예인 ''장애'''로 바꿔라,''연예인''' 장애로 바꿔라,,Y,N,N,,,,Y,,Y
C083935.json,1,0,0,0,0,0,0,0,0,0,0,Y,Y,Y,"#@이름#의  속마음..?  지지하는  후보가  없다.  왜..?  퇴임뒤  안전을  보장할  사람도 마땅하지  않지만,  가장 커다란  이유는  그 자리에서  내려오기가  싫기 때문이다.","''#@이름#'''의  속마음..?  지지하는  후보가  없다.  왜..?  퇴임뒤  안전을  보장할  사람도 마땅하지  않지만,  가장 커다란  이유는  그 자리에서  내려오기가  싫기 때문이다.",,N,N,Y,,,,,,
C083014.json,2,2,0,0,0,0,0,0,0,0,0,Y,Y,Y,이여자 ''미친'''여자 아냐? 더운데 왜 자꾸 ''나대'''니 관심없다고,이''여자''' 미친여자 아냐? 더운데 왜 자꾸 나대니 관심없다고,,N,N,Y,,,,,,
C133716.json,1,0,0,0,0,0,1,0,0,1,0,Y,Y,Y,미군은 일제에 대한 점령군이지 한국민에 대해서는 당근 해방군이지 점령군 어쩌는 자들은 일제''친일파''' 사고 방식이다,미군은 일제에 대한 점령군이지 한국민에 대해서는 당근 해방군이지 ''점령군 어쩌는 자'''들은 일제친일파 사고 방식이다,Y,Y,N,N,Y,,,,,
C010669.json,1,0,0,0,1,0,0,0,0,0,0,Y,Y,Y,#@링크# 빼박 증거 나왔네요. '웅앵웅 오조오억'은 자신들 입으로 우린 남혐주의자이자 여성주의자라고 하는 ''메갈'''들의 10계명 중 3번입니다. 들통나니까 지금 운동권들 더 이상 기사화하지 말라고 하고 있음ㅋㅋㅋ,#@링크# 빼박 증거 나왔네요. '웅앵웅 오조오억'은 자신들 입으로 우린 남혐주의자이자 여성주의자라고 하는 ''메갈'''들의 10계명 중 3번입니다. 들통나니까 지금 운동권들 더 이상 기사화하지 말라고 하고 있음ㅋㅋㅋ,,Y,N,N,,Y,,,,
C142912.json,1,1,0,0,0,0,0,0,0,0,0,Y,Y,Y,이 ''곰'''만도 못한''놈'''들..ㅠㅠ,이 ''곰만도 못한놈'''들..ㅠㅠ,,N,Y,N,,,,,,
C172319.json,1,2,0,2,0,0,0,0,0,0,1,Y,Y,Y,대통령 끝나고 길에서 만나면 어떻게든 ''아구창''' ''날릴'''거다. 저 ''개xxxx''',''대통령''' 끝나고 길에서 만나면 어떻게든 아구창 날릴거다. 저 개xxxx,,Y,N,N,,,,,,Y
C198108.json,2,0,2,0,0,0,0,0,0,0,0,Y,Y,Y,전교*등이대단한거냐 *등부터*등은 머 세상다가진거냐 호들갑 졸떨어 ''그지'''''딴따라'''들 돈맛 ''여자'''''맛''' ''남자'''''맛'''만아는 족속들,전교*등이대단한거냐 *등부터*등은 머 세상다가진거냐 호들갑 졸떨어 그지딴따라들 돈맛 여자맛 남자맛만아는 ''족속'''들,,N,N,Y,,,,,,
C118444.json,1,0,0,0,0,0,1,0,0,0,0,Y,Y,N,아프간은 지들 스스로 지킬생각도 안하고 의지만하다가 도망가기에 바쁜 애들이엇고. 대만은 스스로 싸우는 애들이고,''아프간'''은 지들 스스로 지킬생각도 안하고 의지만하다가 도망가기에 바쁜 애들이엇고. 대만은 스스로 싸우는 애들이고,,Y,N,N,Y,,,,,
C173482.json,1,2,0,0,0,0,0,0,0,0,0,Y,Y,Y,''미친'''나라.정상이 없는나라.웃음도 안나오네~,미친''나라'''.정상이 없는''나라'''.웃음도 안나오네~,,N,N,Y,,,,,,
C136200.json,2,0,0,0,0,0,0,0,0,0,1,Y,Y,Y,검찰 ''썩어서 도려내야 하'''는..그럼에도 본인이 상워 0.1% 기득권인줄 착각하는 하위 1%정신차리세요,''검찰''' 썩어서 도려내야 하는..그럼에도 본인이 상워 0.1% 기득권인줄 착각하는 하위 1%정신차리세요,,Y,N,N,,,,,,Y
C075556.json,1,0,0,0,0,0,0,0,0,0,1,Y,Y,Y,''군바리'''접종하느니 북한에상납하는겄이 우선이다...#@이름#.,''군바리'''접종하느니 북한에상납하는겄이 우선이다...''#@이름#'''.,,Y,N,Y,,,,,,Y
C111200.json,1,0,0,0,0,0,1,0,0,0,0,Y,Y,Y,''욕심내'''고 ''흠집내'''고 암튼 하는 거 보면 ''막무가내'''야왜!!코로나는 진짜 지들껀데 암말없는지ㅠ너무 ''싫'''은 나라 중국,욕심내고 흠집내고 암튼 하는 거 보면 막무가내야왜!!코로나는 진짜 지들껀데 암말없는지ㅠ너무 싫은 나라 ''중국''',,Y,N,N,Y,,,,,
C123638.json,2,2,0,0,0,0,1,0,0,0,0,Y,Y,Y,망해야 되는게 정답이군.이런 나라는 세계가 다 달라들어 도와줘도 적들을 몬이긴다,망해야 되는게 정답이군.이런 ''나라'''는 세계가 다 달라들어 도와줘도 적들을 몬이긴다,,Y,N,N,Y,,,,,
C037985.json,1,0,0,0,0,0,0,0,1,0,0,Y,Y,N,목사님이 목사님 하셨네,''목사님'''이 ''목사님''' 하셨네,,Y,N,N,,,,,Y,
C048849.json,0,0,0,1,0,0,0,0,0,0,0,Y,Y,Y,"칼들고 협박만 했다 찌른건 아니니까 이해 \해줘\
","칼들고 협박만 했다 찌른건 아니니까 이해 \해줘\
",,N,N,Y,,,,,,
C182224.json,1,1,0,0,0,0,0,0,0,0,2,Y,Y,Y,아~역시 ''기래기''' 언론들의 술수였네..한국 언론 꼭 개혁해야한다..국민들은 또 역시 ''쓰래기''' 선론들에 당했다.나도 이상하다 했다.,아~역시 ''기래기''' 언론들의 술수였네..한국 언론 꼭 개혁해야한다..국민들은 또 역시 쓰래기 선론들에 당했다.나도 이상하다 했다.,,Y,N,N,,,,,,Y
C182304.json,1,0,0,0,0,0,0,0,0,0,0,Y,Y,Y,에…?? 걸려서 뜨끔한건가 ㅋㅋㅋ ''토착왜구''' 맞잖아 ㅋㅋㅋ,에…?? 걸려서 뜨끔한건가 ㅋㅋㅋ ''토착왜구''' 맞잖아 ㅋㅋㅋ,,N,Y,N,,,,,,
C163768.json,1,0,0,0,0,0,0,0,0,0,0,Y,Y,Y,콩밥먹고 정신챙겨라 ''범법자'''가 할말은 아니구만,콩밥먹고 정신챙겨라 ''범법자'''가 할말은 아니구만,,N,N,Y,,,,,,
C120629.json,2,1,0,0,0,0,0,0,0,0,0,Y,Y,Y,댓글보니까 #@이름# 안뽑았다고 원망많은데정신차려라 그''놈'''이 그''놈'''이지 국내프로야구수준을 보고도 그런말이 나오냐 어떤''놈'''이 국대되도 지금수준으로는 한계라구 말로만 하지말고 프로야구 관심끊고 팬들부터 정신차리자구,댓글보니까 #@이름# 안뽑았다고 원망많은데정신차려라 그놈이 그놈이지 ''국내프로야구'''수준을 보고도 그런말이 나오냐 어떤놈이 국대되도 지금수준으로는 한계라구 말로만 하지말고 프로야구 관심끊고 팬들부터 정신차리자구,,N,N,Y,,,,,,
C073656.json,2,0,0,0,0,0,0,0,0,0,0,Y,Y,Y,"#@이름# 댓글''조작''' 드루킹 실시간 ''범죄''' 활동 현황 보세요. 이''것'''들 검찰 고발하면 드루킹 나옴 #@이름# 댓글''조작''' 드루킹들 실시간 트위터, 여론''조작''' 아이디 수집 해놓으셈 ##@이름#
","''#@이름#''' 댓글조작 드루킹 실시간 범죄 활동 현황 보세요. 이것들 검찰 고발하면 드루킹 나옴 ''#@이름#''' 댓글조작 드루킹들 실시간 트위터, 여론조작 아이디 수집 해놓으셈 ''##@이름#'''
",,N,N,Y,,,,,,
C146585.json,2,0,0,1,0,0,0,0,0,0,0,Y,N,N,"악의 무리들이다.  단체명의 앞에다  민주를  붙이고, 속으로는 잡것들의 이익을  위해 온갖 거짓과 어거지로 청부질을  한다. 하루빨리 발본색원해서 없애야할 집단이다.","악의 무리들이다.  단체명의 앞에다  민주를  붙이고, 속으로는 잡것들의 이익을  위해 온갖 거짓과 어거지로 청부질을  한다. 하루빨리 발본색원해서 없애야할 집단이다.",N,N,N,N,N,N,N,N,N,N
C116148.json,1,1,0,0,0,0,1,0,0,0,0,Y,Y,Y,참 ''개'''웃기는 ''최악''' 올림픽! ''일본''' 답다 지들 선수들은 고급 호텔에 다른 나라 선수들 한테 이게 할 일이야?,참 개웃기는 최악 올림픽! ''일본''' 답다 지들 선수들은 고급 호텔에 다른 나라 선수들 한테 이게 할 일이야?,,Y,N,N,Y,,,,,
C175799.json,1,0,0,0,0,0,0,1,0,0,0,Y,N,Y,미국 맥도널드가 너처럼 ''실성한''' 줄 아냐? ''치매'''냐? ''돈'''거냐?,미국 맥도널드가 너처럼 실성한 줄 아냐? 치매냐? 돈거냐?,N,Y,N,Y,N,N,N,Y,N,N
C165361.json,1,2,0,0,0,0,0,0,0,1,0,Y,Y,Y,''미친'''정부 ~''정치방역''' ~ 끝나고 감당 어찌할려고 그러나~,''미친정부''' ~정치방역 ~ 끝나고 감당 어찌할려고 그러나~,Y,Y,N,N,,,,,,
C136678.json,1,3,0,0,0,0,0,0,0,0,0,Y,Y,Y,ㅋㅋㅋ 프레임씌우네 ㅋㅋㅋ지들끼리 해먹으려고 ''모가지치'''는얘들이 어쩜 자기정권정조준했던얘들이야 ㅋㅋㅋ 똥묻은놈이 겨묻은''개패'''는 형국이네 ㅋㅋㅋ 진짜 우릴중국속국으로차릴갑네 ㅋㅋㅋ,ㅋㅋㅋ 프레임씌우네 ㅋㅋㅋ''지들끼리 해먹으려고 모가지치는얘'''들이 어쩜 ''자기정권정조준했던얘'''들이야 ㅋㅋㅋ 똥묻은놈이 겨묻은개패는 형국이네 ㅋㅋㅋ 진짜 우릴중국속국으로차릴갑네 ㅋㅋㅋ,,N,Y,N,,,,,,
C127285.json,0,2,0,0,0,0,0,0,0,0,0,Y,Y,Y,8세기에 만들어진 그것도 자기들이 존경하는 선지자의 근거로하는 법도 아닌 #@이름#를 ''빨아재끼'''는 ''멍청한''' 족속들,8세기에 만들어진 그것도 자기들이 존경하는 선지자의 근거로하는 법도 아닌 ''#@이름#'''를 빨아재끼는 ''멍청한 족속'''들,,N,Y,N,,,,,,
C104413.json,1,0,0,0,0,0,0,0,0,2,0,Y,Y,Y,"민주주의 운운 하지 말고 ㅋㅋ나는 ''빨갱이'''고, ''간첩'''이다라고 소리 쥘러~~!!''말세'''야 ''말세'''","민주주의 운운 하지 말고 ㅋㅋ나는 ''빨갱이'''고, ''간첩'''이다라고 소리 쥘러~~!!말세야 말세",Y,Y,Y,N,,,,,,
C095582.json,1,0,0,0,0,0,0,0,0,1,0,Y,N,N,"패륜과 불륜, 쌍욕의 대권후보  성추행범도  내편이면 성대하게 추모했던 더불어 민주당의  도덕성을 규탄하며 당해체를 촉구한다.","패륜과 불륜, 쌍욕의 대권후보  성추행범도  내편이면 성대하게 추모했던 더불어 민주당의  도덕성을 규탄하며 당해체를 촉구한다.",Y,N,N,N,N,N,N,N,N,N
C033970.json,2,1,0,0,0,0,2,0,0,0,0,Y,Y,Y,''장깨'''들의 조작술과 거짓말...  스스로 자인하는 ''꼴'''...,''장깨'''들의 조작술과 거짓말...  스스로 자인하는 꼴...,,Y,N,N,Y,,,,,
C185502.json,1,2,0,0,0,0,0,0,0,2,0,Y,Y,Y,헐 윤 ''멧돼지'''''시키''' 후쿠시마 원전 방사능 오염먹은 생선 싸게 사서 대한민국 국민들 먹일''놈'''이네저는 #@이름#랑 비싼 참치 먹으면서ㅉㅉㅉ,헐 ''윤 멧돼지'''시키 후쿠시마 원전 방사능 오염먹은 생선 싸게 사서 대한민국 국민들 먹일놈이네저는 #@이름#랑 비싼 참치 먹으면서ㅉㅉㅉ,Y,Y,N,N,,,,,,
C178596.json,1,1,0,0,0,0,0,0,0,1,0,Y,Y,Y,그''넘'''에 그''넘'''들.#@이름#..죄파''넘'''들 한마디에  사죽못쓴다.,그넘에 그넘들.#@이름#..''죄파'''넘들 한마디에  사죽못쓴다.,Y,Y,N,N,,,,,,
C163463.json,2,0,0,0,0,0,1,0,0,1,0,Y,Y,Y,"이것들은 ''특권의식'''이 아주 ''골수'''에 ''박혀있'''다니까 그래서 ''좌파'''가 안되는거야 ''북한'''처럼 아주 말도안되는 ''계급사회'''를 만들어서 세상이 지네들것인양 하는 ''더러운''' ''것'''들
","이것들은 특권의식이 아주 골수에 박혀있다니까 그래서 ''좌파'''가 안되는거야 북한처럼 아주 말도안되는 계급사회를 만들어서 세상이 지네들것인양 하는 더러운 것들
",Y,Y,N,N,Y,,,,,
C188713.json,2,1,0,0,0,0,0,0,0,1,0,Y,Y,Y,''개'''욕하고 ''전과자'''가 대통령?나라 ''꼴'''이.,개욕하고 ''전과자'''가 ''대통령'''?나라 꼴이.,Y,Y,N,N,,,,,,
C177740.json,2,1,0,0,0,0,0,0,0,0,0,Y,Y,Y,무슨 문화유적이냐 보전하게?정말 ''미처돌아가'''는구나 ㆍ세월호 ''빨'''아 정권잡은''놈'''들이라 다르긴하네,무슨 문화유적이냐 보전하게?정말 미처돌아가는구나 ㆍ''세월호 빨아 정권잡은놈'''들이라 다르긴하네,,N,Y,N,,,,,,
C120463.json,1,0,0,0,0,0,1,0,0,0,0,Y,Y,Y,여러곳에 나쁜짓많이 했으니 적도많이 생기지 탈레반 응원은 안하지만 최대한으로 중국''깨'''줄길,여러곳에 나쁜짓많이 했으니 적도많이 생기지 탈레반 응원은 안하지만 최대한으로 ''중국'''깨줄길,,Y,N,N,Y,,,,,
C150735.json,2,0,0,1,0,0,0,0,0,0,0,Y,Y,Y,조씨부부가 딸을 지킬려고 ''별별꼬라지'''라고? 사실 져기참석하고 안하고가 중요한게 아닌데! 그거가지고 어떻게 해볼려고! 서울대 출신중 최고의 ''적폐'''! ''매장'''이 필요한 인간!,''조씨부부'''가 딸을 지킬려고 별별꼬라지라고? 사실 져기참석하고 안하고가 중요한게 아닌데! 그거가지고 어떻게 해볼려고! 서울대 출신중 최고의 적폐! 매장이 필요한 인간!,,N,N,Y,,,,,,
C138236.json,2,2,0,0,0,0,1,0,0,3,2,Y,Y,Y,"보수 집회 원천차단 하고 민노총 ''십세 리'''들은 눈치보며 모이게 해놓고 다 끝나고 단호한 조치? ''개 까'''고 있네 ''한걸레''' ''기레기'''들 니들도 기사 쓰며 부끄럽지? 어릴때 전라도 출신 우리 할아버지 아버지 #@이름# 욕하고 조선일보 욕하고 그 영향 받아 나도 진보 편이라 우쭐댔는데 #@이름#으로 이제 니들은 대한민국에서 끝
",보수 집회 원천차단 하고 ''민노총''' 십세 리들은 눈치보며 모이게 해놓고 다 끝나고 단호한 조치? 개 까고 있네 ''한걸레''' ''기레기'''들 니들도 기사 쓰며 부끄럽지? 어릴때 ''전라도''' 출신 우리 할아버지 아버지 ''#@이름#''' 욕하고 ''조선일보''' 욕하고 그 영향 받아 나도 진보 편이라 우쭐댔는데 #@이름#으로 이제 니들은 대한민국에서 끝,Y,Y,N,N,Y,,,,,Y
C137017.json,2,1,0,0,0,0,0,0,0,0,2,Y,Y,Y,일개 ''검새'''주제에 감히 법무부장관에게 항명을~~~ 동아줄로 생각했던 #@이름#을 믿고서 고개 빳빳이 들이대는건가유 ? ''존'''나 겁''대가리''' 상실했네유,일개 ''검새'''주제에 감히 법무부장관에게 항명을~~~ 동아줄로 생각했던 #@이름#을 믿고서 고개 빳빳이 들이대는건가유 ? 존나 겁대가리 상실했네유,,Y,N,N,,,,,,Y
C069474.json,1,0,0,0,0,0,0,0,0,2,0,Y,Y,Y,''국민의짐'''에서 땅투기는 자랑거린데 왜 사퇴하냐~ 절대 사퇴하지 마라~^^,''국민의짐'''에서 땅투기는 자랑거린데 왜 사퇴하냐~ 절대 사퇴하지 마라~^^,Y,Y,N,N,,,,,,
C099592.json,1,0,0,0,0,0,1,0,0,0,0,Y,Y,Y,중국은 ''갈갈이''' ''찢'''어진다,''중국'''은 갈갈이 찢어진다,,Y,N,N,Y,,,,,
C172534.json,1,0,0,0,0,0,0,0,0,0,0,Y,Y,Y,하나부터 열까지 지 편만 챙기는 #@이름#은 꼭 ''죄 값'''을 ''받'''아야 한다.,하나부터 열까지 지 편만 챙기는 ''#@이름#'''은 꼭 죄 값을 받아야 한다.,,N,N,Y,,,,,,
